0, 75, 0.352927, 0.217485
1, 3, 0.719547, 0.346663
2, 15, 0.730075, 0.366636
3, 15, 0.730075, 0.363506
4, 15, 0.730075, 0.427003
5, 15, 0.730075, 0.436824
6, 15, 0.730075, 0.466792
7, 32, 0.732743, 0.504121
8, 12, 0.739746, 0.476733
9, 12, 0.739746, 0.491657
10, 12, 0.739746, 0.479593
11, 12, 0.739746, 0.509327
12, 12, 0.739746, 0.470185
13, 12, 0.739746, 0.471183
14, 29, 0.743985, 0.492011
15, 29, 0.743985, 0.544147
16, 29, 0.743985, 0.510370
17, 29, 0.743985, 0.488079
18, 29, 0.743985, 0.526372
19, 29, 0.743985, 0.475863
20, 29, 0.743985, 0.448992
21, 29, 0.743985, 0.476290
22, 29, 0.743985, 0.487842
23, 29, 0.743985, 0.513433
24, 29, 0.743985, 0.468379
25, 29, 0.743985, 0.467010
26, 29, 0.743985, 0.503520
27, 29, 0.743985, 0.532679
28, 29, 0.743985, 0.518877
29, 29, 0.743985, 0.493092
30, 29, 0.743985, 0.459826
31, 29, 0.743985, 0.504820
32, 29, 0.743985, 0.520973
33, 29, 0.743985, 0.487691
34, 20, 0.759152, 0.522065
35, 20, 0.759152, 0.489353
36, 20, 0.759152, 0.461614
37, 20, 0.759152, 0.507379
38, 20, 0.759152, 0.510828
39, 20, 0.759152, 0.499684
40, 20, 0.759152, 0.574337
41, 20, 0.759152, 0.486217
42, 20, 0.759152, 0.535605
43, 20, 0.759152, 0.554722
44, 20, 0.759152, 0.491378
45, 20, 0.759152, 0.475696
46, 20, 0.759152, 0.488233
47, 20, 0.759152, 0.460841
48, 20, 0.759152, 0.479751
49, 99, 0.761372, 0.530241
50, 99, 0.761372, 0.518170
