0, 93, 0.312524, 0.223512
1, 36, 0.638618, 0.354653
2, 88, 0.655711, 0.360223
3, 0, 0.655711, 0.341889
4, 0, 0.655711, 0.356064
5, 0, 0.655711, 0.379348
6, 12, 0.686243, 0.399318
7, 0, 0.686243, 0.439929
8, 0, 0.686243, 0.418489
9, 0, 0.686243, 0.417158
10, 0, 0.686243, 0.429653
11, 0, 0.686243, 0.422904
12, 0, 0.686243, 0.420429
13, 0, 0.686243, 0.399926
14, 43, 0.696080, 0.433811
15, 0, 0.696080, 0.444205
16, 0, 0.696080, 0.478246
17, 0, 0.696080, 0.451628
18, 0, 0.696080, 0.460234
19, 0, 0.696080, 0.485929
20, 0, 0.696080, 0.445065
21, 0, 0.696080, 0.488672
22, 0, 0.696080, 0.468125
23, 0, 0.696080, 0.467068
24, 0, 0.696080, 0.452317
25, 0, 0.696080, 0.450088
26, 0, 0.696080, 0.433559
27, 0, 0.696080, 0.411309
28, 0, 0.696080, 0.431366
29, 0, 0.696080, 0.430686
30, 0, 0.696080, 0.464600
31, 0, 0.696080, 0.464980
32, 0, 0.696080, 0.447114
33, 0, 0.696080, 0.474134
34, 0, 0.696080, 0.465541
35, 0, 0.696080, 0.460058
36, 0, 0.696080, 0.471222
37, 0, 0.696080, 0.482406
38, 0, 0.696080, 0.440215
39, 18, 0.696539, 0.433338
40, 91, 0.696715, 0.440702
41, 0, 0.696715, 0.423375
42, 0, 0.696715, 0.435738
43, 96, 0.702024, 0.459441
44, 0, 0.702024, 0.475122
45, 50, 0.714913, 0.438507
46, 0, 0.714913, 0.451910
47, 0, 0.714913, 0.454828
48, 0, 0.714913, 0.453548
49, 0, 0.714913, 0.427176
50, 0, 0.714913, 0.407798
