0, 17, 0.437655, 0.214663
1, 8, 0.789354, 0.306111
2, 27, 0.793812, 0.350853
3, 65, 0.802309, 0.507901
4, 32, 0.800707, 0.496140
5, 99, 0.816001, 0.544802
6, 32, 0.802257, 0.512465
7, 90, 0.806065, 0.482391
8, 98, 0.806337, 0.510909
9, 63, 0.815410, 0.541594
10, 51, 0.813500, 0.529070
11, 19, 0.814453, 0.510042
12, 25, 0.813978, 0.518571
13, 98, 0.814217, 0.547975
14, 87, 0.815081, 0.545407
15, 57, 0.807107, 0.462468
16, 22, 0.816872, 0.457922
17, 41, 0.804709, 0.486958
18, 21, 0.807529, 0.519118
19, 52, 0.814950, 0.520153
20, 73, 0.809639, 0.566867
21, 35, 0.808533, 0.467304
22, 18, 0.807132, 0.501951
23, 24, 0.794478, 0.490706
24, 31, 0.802833, 0.488770
25, 12, 0.798761, 0.511735
26, 18, 0.807955, 0.505027
27, 98, 0.806636, 0.476277
28, 58, 0.798450, 0.517548
29, 87, 0.795543, 0.504842
30, 38, 0.801140, 0.498065
31, 66, 0.805874, 0.522356
32, 34, 0.805733, 0.548109
33, 80, 0.799886, 0.505244
34, 13, 0.804487, 0.473979
35, 68, 0.798562, 0.502366
36, 64, 0.796929, 0.487979
37, 74, 0.793237, 0.455831
38, 77, 0.797874, 0.487773
39, 57, 0.800771, 0.484030
40, 1, 0.802509, 0.525214
41, 97, 0.802680, 0.454350
42, 49, 0.799383, 0.511492
43, 63, 0.799379, 0.468799
44, 80, 0.805947, 0.483819
45, 43, 0.801851, 0.531121
46, 12, 0.814129, 0.525713
47, 6, 0.818578, 0.482861
48, 73, 0.803247, 0.510694
49, 46, 0.795503, 0.464065
50, 35, 0.786441, 0.454542
