0, 33, 0.316012, 0.214963
1, 98, 0.631106, 0.326367
2, 0, 0.631106, 0.320223
3, 15, 0.637223, 0.366725
4, 0, 0.637223, 0.380097
5, 0, 0.637223, 0.375519
6, 35, 0.655257, 0.392329
7, 52, 0.665956, 0.454739
8, 0, 0.665956, 0.458392
9, 11, 0.667392, 0.422570
10, 5, 0.672517, 0.409118
11, 35, 0.672775, 0.428610
12, 0, 0.672775, 0.436518
13, 0, 0.672775, 0.422370
14, 0, 0.672775, 0.426815
15, 0, 0.672775, 0.459972
16, 0, 0.672775, 0.455858
17, 0, 0.672775, 0.458733
18, 0, 0.672775, 0.452082
19, 0, 0.672775, 0.421399
20, 0, 0.672775, 0.402386
21, 0, 0.672775, 0.362622
22, 0, 0.672775, 0.393653
23, 0, 0.672775, 0.363674
24, 0, 0.672775, 0.339487
25, 0, 0.672775, 0.349788
26, 0, 0.672775, 0.370678
27, 65, 0.684527, 0.384184
28, 0, 0.684527, 0.396915
29, 0, 0.684527, 0.386678
30, 0, 0.684527, 0.396582
31, 0, 0.684527, 0.419984
32, 0, 0.684527, 0.425583
33, 0, 0.684527, 0.416913
34, 0, 0.684527, 0.451481
35, 0, 0.684527, 0.398118
36, 0, 0.684527, 0.385928
37, 0, 0.684527, 0.389680
38, 0, 0.684527, 0.419285
39, 0, 0.684527, 0.450575
40, 0, 0.684527, 0.442659
41, 0, 0.684527, 0.439147
42, 0, 0.684527, 0.417795
43, 0, 0.684527, 0.451470
44, 0, 0.684527, 0.427346
45, 0, 0.684527, 0.428773
46, 0, 0.684527, 0.439343
47, 0, 0.684527, 0.398279
48, 0, 0.684527, 0.402928
49, 0, 0.684527, 0.412672
50, 0, 0.684527, 0.406959
