0, 67, 0.342048, 0.218065
1, 82, 0.690980, 0.330261
2, 47, 0.702567, 0.325286
3, 68, 0.698709, 0.392750
4, 97, 0.686444, 0.424926
5, 16, 0.634575, 0.441225
6, 33, 0.627442, 0.460817
7, 71, 0.635327, 0.446310
8, 70, 0.634314, 0.407542
9, 49, 0.634283, 0.436345
10, 38, 0.652761, 0.445022
11, 99, 0.645171, 0.434266
12, 20, 0.647555, 0.445045
13, 76, 0.628529, 0.451164
14, 55, 0.647086, 0.418087
15, 44, 0.646295, 0.437941
16, 53, 0.647570, 0.438929
17, 64, 0.648254, 0.434719
18, 60, 0.650586, 0.422636
19, 59, 0.635117, 0.414661
20, 9, 0.657689, 0.450708
21, 45, 0.655909, 0.432754
22, 26, 0.663106, 0.428943
23, 74, 0.649222, 0.407171
24, 30, 0.641346, 0.434494
25, 0, 0.643371, 0.439609
26, 15, 0.641616, 0.464642
27, 44, 0.628429, 0.428374
28, 36, 0.635094, 0.433847
29, 4, 0.648615, 0.423150
30, 4, 0.652578, 0.469165
31, 73, 0.655421, 0.445908
32, 67, 0.654825, 0.435448
33, 52, 0.649818, 0.446900
34, 55, 0.654849, 0.463241
35, 1, 0.650642, 0.420996
36, 86, 0.653561, 0.440767
37, 45, 0.654655, 0.421468
38, 59, 0.653033, 0.459680
39, 73, 0.652850, 0.474484
40, 65, 0.650930, 0.375143
41, 63, 0.656513, 0.413939
42, 28, 0.653449, 0.408940
43, 63, 0.655527, 0.427154
44, 33, 0.656447, 0.429147
45, 57, 0.662435, 0.424140
46, 39, 0.659181, 0.434177
47, 57, 0.657393, 0.410392
48, 56, 0.657458, 0.385284
49, 76, 0.655444, 0.384004
50, 0, 0.658673, 0.426269
