0, 57, 0.356476, 0.217850
1, 67, 0.709991, 0.308072
2, 66, 0.723381, 0.343309
3, 8, 0.732699, 0.357135
4, 68, 0.718805, 0.405860
5, 81, 0.727834, 0.405970
6, 5, 0.714759, 0.426758
7, 17, 0.737493, 0.434031
8, 94, 0.732935, 0.408699
9, 92, 0.758139, 0.430837
10, 60, 0.729651, 0.472003
11, 47, 0.736633, 0.430151
12, 41, 0.744131, 0.499707
13, 49, 0.739488, 0.451205
14, 10, 0.729202, 0.485879
15, 62, 0.731482, 0.472710
16, 10, 0.730747, 0.476839
17, 52, 0.752880, 0.466068
18, 4, 0.728218, 0.463121
19, 3, 0.758232, 0.529235
20, 20, 0.723535, 0.456977
21, 96, 0.736156, 0.489506
22, 67, 0.732505, 0.504373
23, 38, 0.734048, 0.510785
24, 22, 0.745389, 0.457808
25, 25, 0.733868, 0.459117
26, 83, 0.728364, 0.459585
27, 95, 0.734917, 0.470234
28, 20, 0.722048, 0.457012
29, 7, 0.737351, 0.440345
30, 15, 0.732917, 0.460466
31, 88, 0.734009, 0.454829
32, 51, 0.738275, 0.411879
33, 61, 0.738016, 0.440813
34, 64, 0.738572, 0.414415
35, 66, 0.768474, 0.438695
36, 37, 0.751313, 0.467096
37, 8, 0.760294, 0.448622
38, 37, 0.771455, 0.452229
39, 60, 0.729762, 0.409074
40, 12, 0.727535, 0.392670
41, 56, 0.735210, 0.397924
42, 46, 0.722678, 0.386191
43, 50, 0.748278, 0.412208
44, 45, 0.747010, 0.369954
45, 86, 0.734882, 0.391826
46, 56, 0.730180, 0.406673
47, 57, 0.737351, 0.393230
48, 17, 0.745254, 0.412763
49, 42, 0.739515, 0.398876
50, 61, 0.735330, 0.419792
