0, 74, 0.393077, 0.216407
1, 98, 0.776920, 0.366028
2, 30, 0.783272, 0.435018
3, 0, 0.783272, 0.459485
4, 0, 0.783272, 0.454439
5, 62, 0.789761, 0.531749
6, 54, 0.793488, 0.521026
7, 55, 0.793589, 0.534339
8, 24, 0.796738, 0.537942
9, 84, 0.800015, 0.537482
10, 0, 0.800015, 0.546052
11, 82, 0.801856, 0.526042
12, 0, 0.801856, 0.499889
13, 0, 0.801856, 0.489005
14, 0, 0.801856, 0.495290
15, 0, 0.801856, 0.463684
16, 0, 0.801856, 0.496267
17, 0, 0.801856, 0.488519
18, 49, 0.806456, 0.500601
19, 0, 0.806456, 0.505606
20, 0, 0.806456, 0.486774
21, 0, 0.806456, 0.457169
22, 0, 0.806456, 0.478417
23, 0, 0.806456, 0.539238
24, 61, 0.811076, 0.553251
25, 0, 0.811076, 0.512876
26, 55, 0.813811, 0.516582
27, 56, 0.816277, 0.514108
28, 91, 0.823956, 0.528856
29, 0, 0.823956, 0.552184
30, 0, 0.823956, 0.498769
31, 0, 0.823956, 0.489896
32, 0, 0.823956, 0.500434
33, 0, 0.823956, 0.493019
34, 0, 0.823956, 0.513122
35, 0, 0.823956, 0.501170
36, 94, 0.828567, 0.537219
37, 0, 0.828567, 0.576352
38, 0, 0.828567, 0.521828
39, 47, 0.839195, 0.594404
40, 0, 0.839195, 0.564268
41, 48, 0.840931, 0.528128
42, 0, 0.840931, 0.548982
43, 0, 0.840931, 0.538512
44, 0, 0.840931, 0.574864
45, 1, 0.843479, 0.559589
46, 0, 0.843479, 0.561932
47, 0, 0.843479, 0.518297
48, 97, 0.849787, 0.533693
49, 0, 0.849787, 0.529298
50, 0, 0.849787, 0.533629
